Date,Country,Commodity,weeklyExports,grossNewSales
2016-07-28,NIGERIA,Corn,0,0
2016-07-28,MOZAMBIQUE,Corn,0,0
2016-07-28,"SOUTH AFRICA, REPUBLIC OF",Corn,0,0
2016-07-28,UNKNOWN,Corn,0,182003
2016-08-04,CANADA,Corn,6598,12417
2016-08-04,MEXICO,Corn,254920,90923
2016-08-04,GUATEMALA,Corn,20650,650
2016-08-04,EL SALVADOR,Corn,12190,9990
2016-08-04,HONDURAS,Corn,0,500
2016-08-04,NICARAGUA,Corn,11309,0
2016-08-04,COSTA RICA,Corn,15204,0
2016-08-04,PANAMA,Corn,0,0
2016-08-04,CUBA,Corn,0,0
2016-08-04,JAMAICA,Corn,4620,320
2016-08-04,HAITI,Corn,0,0
2016-08-04,DOMINICAN REPUBLIC,Corn,9899,5899
2016-08-04,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2016-08-04,BARBADOS,Corn,0,0
2016-08-04,TRINIDAD AND TOBAGO,Corn,0,0
2016-08-04,FRENCH WEST INDIES,Corn,0,0
2016-08-04,COLOMBIA,Corn,118024,6269
2016-08-04,VENEZUELA,Corn,62025,30025
2016-08-04,GUYANA,Corn,0,0
2016-08-04,SURINAM,Corn,0,0
2016-08-04,PERU,Corn,52502,2502
2016-08-04,CHILE,Corn,0,0
2016-08-04,UNITED KINGDOM,Corn,19,19
2016-08-04,IRELAND,Corn,23096,3096
2016-08-04,NETHERLANDS,Corn,0,0
2016-08-04,SPAIN,Corn,66000,6000
2016-08-04,PORTUGAL,Corn,0,0
2016-08-04,SYRIA,Corn,0,0
2016-08-04,IRAN,Corn,0,0
2016-08-04,ISRAEL,Corn,0,0
2016-08-04,JORDAN,Corn,0,0
2016-08-04,SAUDI ARABIA,Corn,137767,7767
2016-08-04,QATAR,Corn,1,1
2016-08-04,UNITED ARAB EMIRATES,Corn,0,0
2016-08-04,OMAN,Corn,42,0
2016-08-04,INDIA,Corn,0,0
2016-08-04,BANGLADESH,Corn,0,0
2016-08-04,THAILAND,Corn,0,0
2016-08-04,VIETNAM,Corn,23855,3000
2016-08-04,MALAYSIA,Corn,31998,5498
2016-08-04,INDONESIA,Corn,0,0
2016-08-04,PHILIPPINES,Corn,230,0
2016-08-04,"CHINA, PEOPLES REPUBLIC OF",Corn,0,0
2016-08-04,"KOREA, REPUBLIC OF",Corn,196339,138162
2016-08-04,HONG KONG,Corn,298,19
2016-08-04,TAIWAN,Corn,76324,8640
2016-08-04,JAPAN,Corn,198131,74259
2016-08-04,NEW ZEALAND,Corn,0,0
2016-08-04,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2016-08-04,MOROCCO,Corn,0,25000
2016-08-04,ALGERIA,Corn,0,0
2016-08-04,TUNISIA,Corn,0,0
2016-08-04,EGYPT,Corn,122160,67160
2016-08-04,NIGERIA,Corn,0,0
2016-08-04,MOZAMBIQUE,Corn,0,0
2016-08-04,"SOUTH AFRICA, REPUBLIC OF",Corn,0,0
2016-08-04,UNKNOWN,Corn,0,170000
2016-08-11,CANADA,Corn,5538,32050
2016-08-11,MEXICO,Corn,194925,21701
2016-08-11,GUATEMALA,Corn,0,0
2016-08-11,EL SALVADOR,Corn,0,0
2016-08-11,HONDURAS,Corn,0,0
2016-08-11,NICARAGUA,Corn,0,0
2016-08-11,COSTA RICA,Corn,18040,0
2016-08-11,PANAMA,Corn,0,0
2016-08-11,CUBA,Corn,26249,1249
2016-08-11,JAMAICA,Corn,0,0
2016-08-11,HAITI,Corn,0,0
2016-08-11,DOMINICAN REPUBLIC,Corn,0,0
2016-08-11,LEEWARD-WINDWARD ISLANDS,Corn,700,0
2016-08-11,BARBADOS,Corn,0,0
2016-08-11,TRINIDAD AND TOBAGO,Corn,3240,0
2016-08-11,FRENCH WEST INDIES,Corn,0,0
2016-08-11,COLOMBIA,Corn,73160,6160
2016-08-11,VENEZUELA,Corn,0,0
2016-08-11,GUYANA,Corn,4500,0
2016-08-11,SURINAM,Corn,800,140
2016-08-11,PERU,Corn,143516,18400
2016-08-11,CHILE,Corn,0,0
2016-08-11,UNITED KINGDOM,Corn,0,0
2016-08-11,IRELAND,Corn,21599,1599
2016-08-11,NETHERLANDS,Corn,0,0
2016-08-11,SPAIN,Corn,0,0
2016-08-11,PORTUGAL,Corn,0,0
2016-08-11,SYRIA,Corn,0,0
2016-08-11,LEBANON,Corn,0,0
2016-08-11,IRAN,Corn,0,0
2016-08-11,ISRAEL,Corn,0,0
2016-08-11,JORDAN,Corn,0,0
2016-08-11,SAUDI ARABIA,Corn,73296,3296
2016-08-11,QATAR,Corn,3,3
2016-08-11,UNITED ARAB EMIRATES,Corn,0,0
2016-08-11,OMAN,Corn,0,120
2016-08-11,INDIA,Corn,0,0
2016-08-11,BANGLADESH,Corn,0,0
2016-08-11,VIETNAM,Corn,3758,32
2016-08-11,MALAYSIA,Corn,997,3000
2016-08-11,INDONESIA,Corn,24399,0
2016-08-11,PHILIPPINES,Corn,76,0
2016-08-11,"CHINA, PEOPLES REPUBLIC OF",Corn,0,107
2016-08-11,"KOREA, REPUBLIC OF",Corn,96401,4734
2016-08-11,HONG KONG,Corn,686,22
2016-08-11,TAIWAN,Corn,144541,18746
2016-08-11,JAPAN,Corn,306782,72455
2016-08-11,NEW ZEALAND,Corn,0,0
2016-08-11,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2016-08-11,MOROCCO,Corn,23100,28100
2016-08-11,ALGERIA,Corn,0,0
2016-08-11,TUNISIA,Corn,0,0
2016-08-11,EGYPT,Corn,0,0
2016-08-11,NIGERIA,Corn,0,0
2016-08-11,MOZAMBIQUE,Corn,0,0
2016-08-11,"SOUTH AFRICA, REPUBLIC OF",Corn,0,0
2016-08-11,UNKNOWN,Corn,0,45000
2016-08-18,CANADA,Corn,11745,6985
2016-08-18,MEXICO,Corn,121430,24443
2016-08-18,GUATEMALA,Corn,0,0
2016-08-18,EL SALVADOR,Corn,4698,1000
2016-08-18,HONDURAS,Corn,21449,0
2016-08-18,NICARAGUA,Corn,5500,500
2016-08-18,COSTA RICA,Corn,0,0
2016-08-18,PANAMA,Corn,0,0
2016-08-18,CUBA,Corn,0,0
2016-08-18,JAMAICA,Corn,0,0
2016-08-18,HAITI,Corn,0,0
2016-08-18,DOMINICAN REPUBLIC,Corn,0,0
2016-08-18,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2016-08-18,BARBADOS,Corn,0,0
2016-08-18,TRINIDAD AND TOBAGO,Corn,0,0
2016-08-18,FRENCH WEST INDIES,Corn,0,0
2016-08-18,COLOMBIA,Corn,88449,4219
2016-08-18,VENEZUELA,Corn,22500,10000
2016-08-18,GUYANA,Corn,0,0
2016-08-18,SURINAM,Corn,0,0
2016-08-18,PERU,Corn,66398,6834
2016-08-18,CHILE,Corn,42500,0
2016-08-18,UNITED KINGDOM,Corn,19,0
2016-08-18,IRELAND,Corn,19608,0
2016-08-18,NETHERLANDS,Corn,15647,0
2016-08-18,SPAIN,Corn,0,20
2016-08-18,PORTUGAL,Corn,0,0
2016-08-18,SYRIA,Corn,0,0
2016-08-18,IRAN,Corn,0,0
2016-08-18,ISRAEL,Corn,50350,5997
2016-08-18,JORDAN,Corn,18,0
2016-08-18,SAUDI ARABIA,Corn,0,0
2016-08-18,QATAR,Corn,0,0
2016-08-18,UNITED ARAB EMIRATES,Corn,0,0
2016-08-18,OMAN,Corn,0,0
2016-08-18,INDIA,Corn,0,0
2016-08-18,BANGLADESH,Corn,0,60800
2016-08-18,VIETNAM,Corn,0,4200
2016-08-18,MALAYSIA,Corn,0,0
2016-08-18,INDONESIA,Corn,0,0
2016-08-18,PHILIPPINES,Corn,0,0
2016-08-18,"CHINA, PEOPLES REPUBLIC OF",Corn,0,0
2016-08-18,"KOREA, REPUBLIC OF",Corn,68113,0
2016-08-18,HONG KONG,Corn,64,17
2016-08-18,TAIWAN,Corn,72187,12750
2016-08-18,JAPAN,Corn,358956,26478
2016-08-18,NEW ZEALAND,Corn,0,0
2016-08-18,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2016-08-18,MOROCCO,Corn,23100,2106
2016-08-18,ALGERIA,Corn,0,0
2016-08-18,TUNISIA,Corn,0,0
2016-08-18,EGYPT,Corn,53197,3197
2016-08-18,NIGERIA,Corn,0,0
2016-08-18,MOZAMBIQUE,Corn,0,0
2016-08-18,"SOUTH AFRICA, REPUBLIC OF",Corn,0,0
2016-08-18,UNKNOWN,Corn,0,7500
2016-08-25,CANADA,Corn,13766,33359
2016-08-25,MEXICO,Corn,270479,65094
2016-08-25,GUATEMALA,Corn,44293,2765
2016-08-25,EL SALVADOR,Corn,35201,1208
2016-08-25,HONDURAS,Corn,0,500
2016-08-25,NICARAGUA,Corn,0,0
2016-08-25,COSTA RICA,Corn,0,0
2016-08-25,PANAMA,Corn,11395,1000
2016-08-25,CUBA,Corn,0,0
2016-08-25,JAMAICA,Corn,4568,0
2016-08-25,HAITI,Corn,0,0
2016-08-25,DOMINICAN REPUBLIC,Corn,0,0
2016-08-25,LEEWARD-WINDWARD ISLANDS,Corn,1200,200
2016-08-25,BARBADOS,Corn,0,0
2016-08-25,TRINIDAD AND TOBAGO,Corn,0,0
2016-08-25,FRENCH WEST INDIES,Corn,0,0
2016-08-25,COLOMBIA,Corn,93601,11941
2016-08-25,VENEZUELA,Corn,99100,14200
2016-08-25,GUYANA,Corn,0,0
2016-08-25,SURINAM,Corn,0,0
2016-08-25,PERU,Corn,47433,4800
2016-08-25,CHILE,Corn,40663,0
2016-08-25,UNITED KINGDOM,Corn,19,0
2016-08-25,IRELAND,Corn,0,0
2016-08-25,NETHERLANDS,Corn,0,0
2016-08-25,SPAIN,Corn,0,0
2016-08-25,PORTUGAL,Corn,0,0
2016-08-25,SYRIA,Corn,0,0
2016-08-25,ISRAEL,Corn,70906,906
2016-08-25,JORDAN,Corn,0,0
2016-08-25,SAUDI ARABIA,Corn,0,0
2016-08-25,QATAR,Corn,0,0
2016-08-25,UNITED ARAB EMIRATES,Corn,0,0
2016-08-25,OMAN,Corn,0,0
2016-08-25,INDIA,Corn,0,0
2016-08-25,BANGLADESH,Corn,3260,0
2016-08-25,VIETNAM,Corn,4577,12795
2016-08-25,MALAYSIA,Corn,865,0
2016-08-25,INDONESIA,Corn,22000,2000
2016-08-25,PHILIPPINES,Corn,0,0
2016-08-25,"CHINA, PEOPLES REPUBLIC OF",Corn,0,0
2016-08-25,"KOREA, REPUBLIC OF",Corn,131165,3450
2016-08-25,HONG KONG,Corn,375,140
2016-08-25,TAIWAN,Corn,160594,25687
2016-08-25,JAPAN,Corn,249232,62617
2016-08-25,NEW ZEALAND,Corn,0,0
2016-08-25,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2016-08-25,MOROCCO,Corn,11393,0
2016-08-25,ALGERIA,Corn,122735,7735
2016-08-25,TUNISIA,Corn,32800,2800
2016-08-25,EGYPT,Corn,0,0
2016-08-25,NIGERIA,Corn,0,0
2016-08-25,MOZAMBIQUE,Corn,0,0
2016-08-25,"SOUTH AFRICA, REPUBLIC OF",Corn,0,0
2016-08-25,UNKNOWN,Corn,0,58000
2016-09-01,TRINIDAD AND TOBAGO,Corn,5814,14
2016-09-01,GUYANA,Corn,0,0
2016-09-01,SURINAM,Corn,0,0
2016-09-01,NETHERLANDS,Corn,0,0
2016-09-01,PORTUGAL,Corn,0,0
2016-09-01,ISRAEL,Corn,0,0
2016-09-01,QATAR,Corn,0,0
2016-09-01,INDIA,Corn,0,0
2016-09-01,INDONESIA,Corn,0,0
2016-09-01,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2016-09-01,ALGERIA,Corn,0,0
2016-09-01,TUNISIA,Corn,0,0
2016-09-01,SENEGAL,Corn,27500,2500
2016-09-01,MOZAMBIQUE,Corn,0,0
2016-09-01,"SOUTH AFRICA, REPUBLIC OF",Corn,0,0
2016-09-01,CANADA,Corn,1135,82705
2016-09-01,MEXICO,Corn,79530,738606
2016-09-01,GUATEMALA,Corn,0,0
2016-09-01,EL SALVADOR,Corn,0,0
2016-09-01,HONDURAS,Corn,0,4263
2016-09-01,NICARAGUA,Corn,16511,21211
2016-09-01,COSTA RICA,Corn,14226,14226
2016-09-01,PANAMA,Corn,12883,43700
2016-09-01,CUBA,Corn,0,25000
2016-09-01,JAMAICA,Corn,17485,18000
2016-09-01,HAITI,Corn,3600,3600
2016-09-01,DOMINICAN REPUBLIC,Corn,0,59450
2016-09-01,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2016-09-01,BARBADOS,Corn,0,0
2016-09-01,FRENCH WEST INDIES,Corn,0,0
2016-09-01,COLOMBIA,Corn,0,257829
2016-09-01,VENEZUELA,Corn,0,44600
2016-09-01,PERU,Corn,0,24000
2016-09-01,CHILE,Corn,0,0
2016-09-01,UNITED KINGDOM,Corn,0,210
2016-09-01,IRELAND,Corn,22623,1123
2016-09-01,SPAIN,Corn,0,20
2016-09-01,JORDAN,Corn,0,1262
2016-09-01,SAUDI ARABIA,Corn,0,66
2016-09-01,UNITED ARAB EMIRATES,Corn,0,1
2016-09-01,OMAN,Corn,0,77
2016-09-01,BANGLADESH,Corn,0,119081
2016-09-01,VIETNAM,Corn,0,29089
2016-09-01,MALAYSIA,Corn,0,7843
2016-09-01,PHILIPPINES,Corn,0,1988
2016-09-01,"CHINA, PEOPLES REPUBLIC OF",Corn,0,107
2016-09-01,"KOREA, REPUBLIC OF",Corn,0,398396
2016-09-01,HONG KONG,Corn,511,218
2016-09-01,TAIWAN,Corn,0,323632
2016-09-01,JAPAN,Corn,31260,559442
2016-09-01,NEW ZEALAND,Corn,0,0
2016-09-01,MOROCCO,Corn,0,71979
2016-09-01,EGYPT,Corn,64696,64696
2016-09-01,NIGERIA,Corn,34505,0
2016-09-01,UNKNOWN,Corn,0,1611587
2016-09-08,CANADA,Corn,11010,10232
2016-09-08,MEXICO,Corn,192904,95345
2016-09-08,GUATEMALA,Corn,0,43942
2016-09-08,EL SALVADOR,Corn,0,0
2016-09-08,HONDURAS,Corn,34088,1188
2016-09-08,NICARAGUA,Corn,0,0
2016-09-08,COSTA RICA,Corn,18200,1962
2016-09-08,PANAMA,Corn,0,0
2016-09-08,CUBA,Corn,26250,1250
2016-09-08,JAMAICA,Corn,0,0
2016-09-08,HAITI,Corn,0,0
2016-09-08,DOMINICAN REPUBLIC,Corn,12650,64150
2016-09-08,LEEWARD-WINDWARD ISLANDS,Corn,236,236
2016-09-08,BARBADOS,Corn,5789,789
2016-09-08,TRINIDAD AND TOBAGO,Corn,0,0
2016-09-08,FRENCH WEST INDIES,Corn,0,3200
2016-09-08,COLOMBIA,Corn,96083,133383
2016-09-08,VENEZUELA,Corn,0,0
2016-09-08,SURINAM,Corn,0,0
2016-09-08,PERU,Corn,75000,74830
2016-09-08,CHILE,Corn,22634,71000
2016-09-08,UNITED KINGDOM,Corn,0,0
2016-09-08,IRELAND,Corn,42519,1383
2016-09-08,SPAIN,Corn,0,0
2016-09-08,SYRIA,Corn,0,0
2016-09-08,ISRAEL,Corn,0,0
2016-09-08,JORDAN,Corn,0,0
2016-09-08,SAUDI ARABIA,Corn,0,0
2016-09-08,QATAR,Corn,0,0
2016-09-08,UNITED ARAB EMIRATES,Corn,0,0
2016-09-08,OMAN,Corn,42,88
2016-09-08,BANGLADESH,Corn,79,0
2016-09-08,THAILAND,Corn,0,0
2016-09-08,VIETNAM,Corn,74760,0
2016-09-08,MALAYSIA,Corn,2319,2015
2016-09-08,INDONESIA,Corn,0,0
2016-09-08,PHILIPPINES,Corn,0,0
2016-09-08,"CHINA, PEOPLES REPUBLIC OF",Corn,0,0
2016-09-08,"KOREA, REPUBLIC OF",Corn,261049,10851
2016-09-08,HONG KONG,Corn,1212,1084
2016-09-08,TAIWAN,Corn,76044,68943
2016-09-08,JAPAN,Corn,134049,63900
2016-09-08,NEW ZEALAND,Corn,0,0
2016-09-08,"OTHER PACIFIC ISLANDS, NEC",Corn,200,200
2016-09-08,MOROCCO,Corn,41401,32000
2016-09-08,EGYPT,Corn,0,0
2016-09-08,NIGERIA,Corn,0,0
2016-09-08,UNKNOWN,Corn,0,154369
2016-09-15,CANADA,Corn,16307,7684
2016-09-15,MEXICO,Corn,249699,423570
2016-09-15,GUATEMALA,Corn,41466,1905
2016-09-15,EL SALVADOR,Corn,2910,27100
2016-09-15,HONDURAS,Corn,30389,1862
2016-09-15,NICARAGUA,Corn,0,0
2016-09-15,COSTA RICA,Corn,0,0
2016-09-15,PANAMA,Corn,0,39000
2016-09-15,CUBA,Corn,0,0
2016-09-15,JAMAICA,Corn,4538,238
2016-09-15,HAITI,Corn,0,0
2016-09-15,DOMINICAN REPUBLIC,Corn,0,0
2016-09-15,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2016-09-15,BARBADOS,Corn,0,0
2016-09-15,TRINIDAD AND TOBAGO,Corn,0,0
2016-09-15,FRENCH WEST INDIES,Corn,0,0
2016-09-15,COLOMBIA,Corn,32611,56782
2016-09-15,VENEZUELA,Corn,30000,57000
2016-09-15,PERU,Corn,125071,44800
2016-09-15,CHILE,Corn,61862,0
2016-09-15,UNITED KINGDOM,Corn,0,0
2016-09-15,IRELAND,Corn,0,0
2016-09-15,SPAIN,Corn,0,0
2016-09-15,SYRIA,Corn,0,0
2016-09-15,ISRAEL,Corn,0,0
2016-09-15,JORDAN,Corn,80,0
2016-09-15,SAUDI ARABIA,Corn,0,0
2016-09-15,QATAR,Corn,0,0
2016-09-15,UNITED ARAB EMIRATES,Corn,0,0
2016-09-15,OMAN,Corn,0,0
2016-09-15,BANGLADESH,Corn,59041,510
2016-09-15,THAILAND,Corn,0,0
2016-09-15,VIETNAM,Corn,5520,1194
2016-09-15,MALAYSIA,Corn,2000,0
2016-09-15,PHILIPPINES,Corn,0,0
2016-09-15,"CHINA, PEOPLES REPUBLIC OF",Corn,0,0
2016-09-15,"KOREA, REPUBLIC OF",Corn,264726,7934
2016-09-15,HONG KONG,Corn,437,243
2016-09-15,TAIWAN,Corn,79914,9967
2016-09-15,JAPAN,Corn,296261,73166
2016-09-15,NEW ZEALAND,Corn,0,0
2016-09-15,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2016-09-15,MOROCCO,Corn,50242,33
2016-09-15,EGYPT,Corn,0,0
2016-09-15,NIGERIA,Corn,0,0
2016-09-15,ANGOLA,Corn,0,0
2016-09-15,UNKNOWN,Corn,0,334631
2016-09-22,CANADA,Corn,16030,2171
2016-09-22,MEXICO,Corn,366480,255100
2016-09-22,GUATEMALA,Corn,23801,0
2016-09-22,EL SALVADOR,Corn,12200,12801
2016-09-22,HONDURAS,Corn,0,2400
2016-09-22,NICARAGUA,Corn,0,0
2016-09-22,COSTA RICA,Corn,0,0
2016-09-22,PANAMA,Corn,27755,855
2016-09-22,CUBA,Corn,26250,30250
2016-09-22,JAMAICA,Corn,4571,271
2016-09-22,HAITI,Corn,0,0
2016-09-22,DOMINICAN REPUBLIC,Corn,25586,34320
2016-09-22,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2016-09-22,BARBADOS,Corn,0,0
2016-09-22,TRINIDAD AND TOBAGO,Corn,3240,0
2016-09-22,FRENCH WEST INDIES,Corn,0,0
2016-09-22,COLOMBIA,Corn,139351,168659
2016-09-22,VENEZUELA,Corn,0,23000
2016-09-22,GUYANA,Corn,499,0
2016-09-22,SURINAM,Corn,1500,0
2016-09-22,PERU,Corn,64875,15814
2016-09-22,CHILE,Corn,0,45000
2016-09-22,UNITED KINGDOM,Corn,0,0
2016-09-22,IRELAND,Corn,0,0
2016-09-22,SPAIN,Corn,0,0
2016-09-22,SYRIA,Corn,0,0
2016-09-22,ISRAEL,Corn,0,0
2016-09-22,JORDAN,Corn,0,0
2016-09-22,SAUDI ARABIA,Corn,0,0
2016-09-22,QATAR,Corn,0,0
2016-09-22,UNITED ARAB EMIRATES,Corn,0,0
2016-09-22,OMAN,Corn,0,12
2016-09-22,BANGLADESH,Corn,43889,0
2016-09-22,THAILAND,Corn,0,0
2016-09-22,VIETNAM,Corn,9982,34
2016-09-22,MALAYSIA,Corn,1678,0
2016-09-22,PHILIPPINES,Corn,174,0
2016-09-22,"CHINA, PEOPLES REPUBLIC OF",Corn,0,0
2016-09-22,"KOREA, REPUBLIC OF",Corn,127385,3198
2016-09-22,HONG KONG,Corn,1043,121
2016-09-22,TAIWAN,Corn,11420,29017
2016-09-22,JAPAN,Corn,283361,4796
2016-09-22,NEW ZEALAND,Corn,0,0
2016-09-22,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2016-09-22,MOROCCO,Corn,51106,2383
2016-09-22,EGYPT,Corn,0,0
2016-09-22,SENEGAL,Corn,19281,0
2016-09-22,NIGER,Corn,0,15000
2016-09-22,NIGERIA,Corn,0,0
2016-09-22,UNKNOWN,Corn,0,69239
2016-09-29,CANADA,Corn,9752,6358
2016-09-29,MEXICO,Corn,166359,1252241
2016-09-29,GUATEMALA,Corn,14944,899
2016-09-29,EL SALVADOR,Corn,3911,29248
2016-09-29,HONDURAS,Corn,2625,5757
2016-09-29,NICARAGUA,Corn,0,300
2016-09-29,COSTA RICA,Corn,32410,1320
2016-09-29,PANAMA,Corn,0,64500
2016-09-29,CUBA,Corn,0,0
2016-09-29,JAMAICA,Corn,0,0
2016-09-29,HAITI,Corn,0,0
2016-09-29,DOMINICAN REPUBLIC,Corn,0,4500
2016-09-29,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2016-09-29,BARBADOS,Corn,0,0
2016-09-29,TRINIDAD AND TOBAGO,Corn,0,0
2016-09-29,FRENCH WEST INDIES,Corn,0,0
2016-09-29,COLOMBIA,Corn,69080,92576
2016-09-29,VENEZUELA,Corn,60000,0
2016-09-29,GUYANA,Corn,0,0
2016-09-29,SURINAM,Corn,0,0
2016-09-29,PERU,Corn,65484,6484
2016-09-29,CHILE,Corn,69834,888
2016-09-29,UNITED KINGDOM,Corn,19,0
2016-09-29,IRELAND,Corn,0,0
2016-09-29,SPAIN,Corn,0,0
2016-09-29,SYRIA,Corn,0,0
2016-09-29,ISRAEL,Corn,0,0
2016-09-29,JORDAN,Corn,0,33000
2016-09-29,SAUDI ARABIA,Corn,136824,26703
2016-09-29,QATAR,Corn,0,0
2016-09-29,UNITED ARAB EMIRATES,Corn,0,0
2016-09-29,OMAN,Corn,0,0
2016-09-29,BANGLADESH,Corn,1285,0
2016-09-29,THAILAND,Corn,0,0
2016-09-29,VIETNAM,Corn,3405,5
2016-09-29,MALAYSIA,Corn,1794,98
2016-09-29,PHILIPPINES,Corn,219,0
2016-09-29,"CHINA, PEOPLES REPUBLIC OF",Corn,0,0
2016-09-29,"KOREA, REPUBLIC OF",Corn,261795,3622
2016-09-29,HONG KONG,Corn,431,462
2016-09-29,TAIWAN,Corn,76166,9665
2016-09-29,JAPAN,Corn,375964,129525
2016-09-29,NEW ZEALAND,Corn,5784,0
2016-09-29,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2016-09-29,MOROCCO,Corn,32119,2119
2016-09-29,EGYPT,Corn,0,60000
2016-09-29,SENEGAL,Corn,0,0
2016-09-29,NIGER,Corn,0,0
2016-09-29,NIGERIA,Corn,0,0
2016-09-29,UNKNOWN,Corn,0,365530
2016-10-06,CANADA,Corn,6251,10729
2016-10-06,MEXICO,Corn,347200,98280
2016-10-06,GUATEMALA,Corn,26217,20000
2016-10-06,EL SALVADOR,Corn,30210,3744
2016-10-06,HONDURAS,Corn,6395,15
2016-10-06,NICARAGUA,Corn,15922,779
2016-10-06,COSTA RICA,Corn,0,58265
2016-10-06,PANAMA,Corn,22892,0
2016-10-06,CUBA,Corn,0,0
2016-10-06,JAMAICA,Corn,20949,44149
2016-10-06,HAITI,Corn,0,0
2016-10-06,DOMINICAN REPUBLIC,Corn,6900,51900
2016-10-06,LEEWARD-WINDWARD ISLANDS,Corn,0,400
2016-10-06,BARBADOS,Corn,0,4200
2016-10-06,TRINIDAD AND TOBAGO,Corn,0,0
2016-10-06,FRENCH WEST INDIES,Corn,0,0
2016-10-06,COLOMBIA,Corn,38497,38497
2016-10-06,VENEZUELA,Corn,0,0
2016-10-06,GUYANA,Corn,0,0
2016-10-06,SURINAM,Corn,0,0
2016-10-06,PERU,Corn,88816,50952
2016-10-06,CHILE,Corn,47750,2750
2016-10-06,UNITED KINGDOM,Corn,0,0
2016-10-06,IRELAND,Corn,0,0
2016-10-06,SPAIN,Corn,20,0
2016-10-06,SYRIA,Corn,0,0
2016-10-06,JORDAN,Corn,0,0
2016-10-06,SAUDI ARABIA,Corn,71499,6499
2016-10-06,QATAR,Corn,0,0
2016-10-06,UNITED ARAB EMIRATES,Corn,0,0
2016-10-06,OMAN,Corn,0,0
2016-10-06,BANGLADESH,Corn,11900,81
2016-10-06,THAILAND,Corn,0,0
2016-10-06,VIETNAM,Corn,7029,0
2016-10-06,MALAYSIA,Corn,2488,4000
2016-10-06,PHILIPPINES,Corn,0,113
2016-10-06,"CHINA, PEOPLES REPUBLIC OF",Corn,107,0
2016-10-06,"KOREA, REPUBLIC OF",Corn,206468,10386
2016-10-06,HONG KONG,Corn,100,164
2016-10-06,TAIWAN,Corn,13919,71827
2016-10-06,JAPAN,Corn,281524,35678
2016-10-06,NEW ZEALAND,Corn,0,0
2016-10-06,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2016-10-06,MOROCCO,Corn,40,0
2016-10-06,EGYPT,Corn,0,0
2016-10-06,SENEGAL,Corn,0,0
2016-10-06,NIGER,Corn,0,0
2016-10-06,NIGERIA,Corn,0,0
2016-10-06,ANGOLA,Corn,0,0
2016-10-06,UNKNOWN,Corn,0,395596
2016-10-13,CANADA,Corn,14987,2474
2016-10-13,MEXICO,Corn,124848,88351
2016-10-13,GUATEMALA,Corn,23221,751
2016-10-13,EL SALVADOR,Corn,11090,10360
2016-10-13,HONDURAS,Corn,15520,19860
2016-10-13,NICARAGUA,Corn,13160,2200
2016-10-13,COSTA RICA,Corn,39797,658
2016-10-13,PANAMA,Corn,0,0
2016-10-13,CUBA,Corn,0,0
2016-10-13,JAMAICA,Corn,0,0
2016-10-13,HAITI,Corn,0,0
2016-10-13,DOMINICAN REPUBLIC,Corn,42250,19000
2016-10-13,LEEWARD-WINDWARD ISLANDS,Corn,516,3416
2016-10-13,BARBADOS,Corn,4200,0
2016-10-13,TRINIDAD AND TOBAGO,Corn,0,0
2016-10-13,FRENCH WEST INDIES,Corn,0,0
2016-10-13,COLOMBIA,Corn,96823,178483
2016-10-13,VENEZUELA,Corn,23000,1311
2016-10-13,GUYANA,Corn,0,0
2016-10-13,SURINAM,Corn,0,0
2016-10-13,ECUADOR,Corn,0,0
2016-10-13,PERU,Corn,84832,34032
2016-10-13,CHILE,Corn,0,0
2016-10-13,UNITED KINGDOM,Corn,19,0
2016-10-13,IRELAND,Corn,0,0
2016-10-13,SPAIN,Corn,0,0
2016-10-13,SYRIA,Corn,0,0
2016-10-13,JORDAN,Corn,0,0
2016-10-13,SAUDI ARABIA,Corn,139952,6930
2016-10-13,QATAR,Corn,0,0
2016-10-13,UNITED ARAB EMIRATES,Corn,0,0
2016-10-13,OMAN,Corn,0,0
2016-10-13,BANGLADESH,Corn,60400,5387
2016-10-13,THAILAND,Corn,0,0
2016-10-13,VIETNAM,Corn,76899,4608
2016-10-13,MALAYSIA,Corn,1512,0
2016-10-13,PHILIPPINES,Corn,200,0
2016-10-13,"CHINA, PEOPLES REPUBLIC OF",Corn,0,0
2016-10-13,"KOREA, REPUBLIC OF",Corn,60,66232
2016-10-13,HONG KONG,Corn,604,64
2016-10-13,TAIWAN,Corn,12859,65176
2016-10-13,JAPAN,Corn,9522,28448
2016-10-13,NEW ZEALAND,Corn,0,0
