Date,grossNewSales
2016-11-03,1
2016-11-03,0
2016-11-03,22
2016-11-03,12
2016-11-03,84
2016-11-03,0
2016-11-03,372
2016-11-03,0
2016-11-03,0
2016-11-03,0
2016-11-03,0
2016-11-03,55294
2016-11-03,646
2016-11-03,138041
2016-11-03,50000
2016-11-03,0
2016-11-03,0
2016-11-03,984
2016-11-03,0
2016-11-03,0
2016-11-03,0
2016-11-03,0
2016-11-03,0
2016-11-03,0
2016-11-03,252153
2016-11-10,607
2016-11-10,211549
2016-11-10,24231
2016-11-10,52927
2016-11-10,12429
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,320
2016-11-10,0
2016-11-10,229250
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,67597
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,35442
2016-11-10,0
2016-11-10,0
2016-11-10,1001
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,140000
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,500
2016-11-10,0
2016-11-10,0
2016-11-10,65000
2016-11-10,325
2016-11-10,85529
2016-11-10,217303
2016-11-10,0
2016-11-10,0
2016-11-10,30000
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,0
2016-11-10,542751
2016-11-17,2879
2016-11-17,511984
2016-11-17,3937
2016-11-17,889
2016-11-17,1122
2016-11-17,0
2016-11-17,0
2016-11-17,7538
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,131654
2016-11-17,0
2016-11-17,0
2016-11-17,362
2016-11-17,0
2016-11-17,98387
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,36500
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,120000
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,201536
2016-11-17,317
2016-11-17,77659
2016-11-17,129632
2016-11-17,0
2016-11-17,180
2016-11-17,18666
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,0
2016-11-17,501804
2016-11-24,1270
2016-11-24,79610
2016-11-24,0
2016-11-24,155
2016-11-24,57112
2016-11-24,44609
2016-11-24,59635
2016-11-24,331
2016-11-24,0
2016-11-24,1148
2016-11-24,3600
2016-11-24,1500
2016-11-24,1300
2016-11-24,12000
2016-11-24,0
2016-11-24,3000
2016-11-24,10815
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,3770
2016-11-24,603
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,9937
2016-11-24,492
2016-11-24,69272
2016-11-24,188270
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,564
2016-11-24,60000
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,0
2016-11-24,404396
2016-12-01,4082
2016-12-01,183686
2016-12-01,4381
2016-12-01,56401
2016-12-01,16853
2016-12-01,5155
2016-12-01,14327
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,22015
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,149755
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,25000
2016-12-01,433635
2016-12-01,1597
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,7601
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,5997
2016-12-01,200
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,206080
2016-12-01,433
2016-12-01,83442
2016-12-01,172852
2016-12-01,0
2016-12-01,0
2016-12-01,21578
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,0
2016-12-01,191823
2016-12-08,10814
2016-12-08,358343
2016-12-08,8137
2016-12-08,33538
2016-12-08,8191
2016-12-08,0
2016-12-08,82992
2016-12-08,0
2016-12-08,0
2016-12-08,64200
2016-12-08,0
2016-12-08,3686
2016-12-08,1500
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,117500
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,2200
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,12911
2016-12-08,3
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,300
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,473205
2016-12-08,559
2016-12-08,89209
2016-12-08,147149
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,45000
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,0
2016-12-08,182890
2016-12-15,6513
2016-12-15,418507
2016-12-15,1877
2016-12-15,1700
2016-12-15,3347
2016-12-15,500
2016-12-15,0
2016-12-15,1033
2016-12-15,0
2016-12-15,9
2016-12-15,0
2016-12-15,0
2016-12-15,100
2016-12-15,200
2016-12-15,0
2016-12-15,0
2016-12-15,70528
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,6000
2016-12-15,45000
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,4806
2016-12-15,1
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,65517
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,60000
2016-12-15,668
2016-12-15,71834
2016-12-15,473600
2016-12-15,0
2016-12-15,0
2016-12-15,1059
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,0
2016-12-15,45000
2016-12-15,0
2016-12-15,153111
2016-12-22,1583
2016-12-22,449726
2016-12-22,2000
2016-12-22,115
2016-12-22,7900
2016-12-22,816
2016-12-22,1721
2016-12-22,0
2016-12-22,0
2016-12-22,17483
2016-12-22,0
2016-12-22,22169
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,99549
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,66300
2016-12-22,849
2016-12-22,16
2016-12-22,0
2016-12-22,0
2016-12-22,272
2016-12-22,16846
2016-12-22,98044
2016-12-22,0
2016-12-22,180
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,0
2016-12-22,214939
2016-12-29,4364
2016-12-29,6574
2016-12-29,22183
2016-12-29,14500
2016-12-29,1000
2016-12-29,0
2016-12-29,2000
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,23250
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,31500
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,30442
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,517
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,685
2016-12-29,7578
2016-12-29,123000
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,0
2016-12-29,210967
2017-01-05,74
2017-01-05,11148
2017-01-05,0
2017-01-05,0
2017-01-05,1100
2017-01-05,456
2017-01-05,1347
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,48419
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,8113
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,10451
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,1
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,14540
2017-01-05,1093
2017-01-05,83324
2017-01-05,91186
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,0
2017-01-05,24195
2017-01-05,0
2017-01-05,0
2017-01-05,413300
2017-01-12,464
2017-01-12,166097
2017-01-12,0
2017-01-12,0
2017-01-12,3400
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,4300
2017-01-12,0
2017-01-12,9199
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,113258
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,144999
2017-01-12,0
2017-01-12,38
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,2700
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,65000
2017-01-12,0
2017-01-12,0
2017-01-12,500
2017-01-12,11030
2017-01-12,842
2017-01-12,149536
2017-01-12,230245
2017-01-12,0
2017-01-12,0
2017-01-12,64515
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,0
2017-01-12,518455
2017-01-19,3555
2017-01-19,212531
2017-01-19,0
2017-01-19,0
2017-01-19,1819
2017-01-19,2200
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,11662
2017-01-19,100
2017-01-19,10694
2017-01-19,0
2017-01-19,0
2017-01-19,353
2017-01-19,0
2017-01-19,196773
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,400
2017-01-19,52609
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,22
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,71613
2017-01-19,604
2017-01-19,15826
2017-01-19,357500
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,2798
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,0
2017-01-19,578326
2017-01-26,114
2017-01-26,69724
2017-01-26,2196
2017-01-26,0
2017-01-26,2230
2017-01-26,0
2017-01-26,2301
2017-01-26,31000
2017-01-26,0
2017-01-26,19385
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,191097
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,14895
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,6750
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,3133
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,62836
2017-01-26,1340
2017-01-26,134078
2017-01-26,96000
2017-01-26,0
2017-01-26,0
2017-01-26,25788
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,0
2017-01-26,1860
2017-01-26,0
2017-01-26,634996
2017-02-02,513
2017-02-02,150427
2017-02-02,500
2017-02-02,4734
2017-02-02,16200
2017-02-02,3
2017-02-02,0
2017-02-02,875
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,150
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,115251
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,14700
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,3746
2017-02-02,0
2017-02-02,0
2017-02-02,132
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,33
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,70287
2017-02-02,132
2017-02-02,4770
2017-02-02,258000
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,846
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,0
2017-02-02,1498
2017-02-02,0
2017-02-02,541817
2017-02-09,1102
2017-02-09,69941
2017-02-09,0
2017-02-09,1122
2017-02-09,2295
2017-02-09,0
2017-02-09,3906
2017-02-09,2000
2017-02-09,0
2017-02-09,430
2017-02-09,0
2017-02-09,0
2017-02-09,1160
2017-02-09,0
2017-02-09,0
2017-02-09,2300
2017-02-09,14420
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,22220
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,500
2017-02-09,0
2017-02-09,0
2017-02-09,300
2017-02-09,3450
2017-02-09,1323
2017-02-09,3819
2017-02-09,674535
2017-02-09,0
2017-02-09,0
2017-02-09,4025
2017-02-09,27000
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,0
2017-02-09,1999
2017-02-09,0
2017-02-09,182923
2017-02-16,5928
2017-02-16,54397
2017-02-16,0
2017-02-16,1500
2017-02-16,28799
2017-02-16,5250
2017-02-16,2000
2017-02-16,0
2017-02-16,0
2017-02-16,19297
2017-02-16,0
2017-02-16,26000
2017-02-16,0
2017-02-16,0
2017-02-16,5600
2017-02-16,0
2017-02-16,67454
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,3509
2017-02-16,2909
2017-02-16,418
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,3934
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,422
2017-02-16,0
2017-02-16,300
2017-02-16,66000
2017-02-16,431
2017-02-16,30149
2017-02-16,339552
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,0
2017-02-16,4497
2017-02-16,0
2017-02-16,150044
2017-02-23,112
2017-02-23,267624
2017-02-23,0
2017-02-23,0
2017-02-23,7845
2017-02-23,3165
2017-02-23,2556
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,34168
2017-02-23,0
2017-02-23,0
2017-02-23,175
2017-02-23,5000
2017-02-23,39726
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,39019
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,3317
2017-02-23,266
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,4950
2017-02-23,0
2017-02-23,0
2017-02-23,18
2017-02-23,0
2017-02-23,67845
2017-02-23,691
2017-02-23,7928
2017-02-23,51478
2017-02-23,0
2017-02-23,0
2017-02-23,3000
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,7497
2017-02-23,0
2017-02-23,0
2017-02-23,0
2017-02-23,198733
2017-03-02,3353
2017-03-02,166607
2017-03-02,1204
2017-03-02,0
2017-03-02,11582
2017-03-02,2965
2017-03-02,192
2017-03-02,0
2017-03-02,0
2017-03-02,430
2017-03-02,4000
2017-03-02,20399
2017-03-02,0
2017-03-02,800
2017-03-02,5000
2017-03-02,0
2017-03-02,13718
2017-03-02,0
2017-03-02,199
2017-03-02,0
2017-03-02,0
2017-03-02,4540
2017-03-02,5700
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,11567
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,125291
2017-03-02,0
2017-03-02,78341
2017-03-02,288411
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,0
2017-03-02,148119
2017-03-09,109
2017-03-09,192639
2017-03-09,31464
2017-03-09,53
2017-03-09,2670
2017-03-09,700
2017-03-09,0
2017-03-09,21000
2017-03-09,0
2017-03-09,25800
2017-03-09,0
2017-03-09,28999
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,24670
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,1751
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,1014
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,63000
2017-03-09,130500
2017-03-09,431
2017-03-09,31065
2017-03-09,281667
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,2528
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,0
2017-03-09,478664
2017-03-16,14619
2017-03-16,169254
2017-03-16,0
2017-03-16,911
2017-03-16,7340
2017-03-16,2250
2017-03-16,0
2017-03-16,160
2017-03-16,0
2017-03-16,180
2017-03-16,0
2017-03-16,1887
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,11309
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,4371
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,55000
2017-03-16,48060
2017-03-16,4
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,9725
2017-03-16,0
2017-03-16,25000
2017-03-16,0
2017-03-16,0
2017-03-16,470025
2017-03-16,992
2017-03-16,14312
2017-03-16,249708
2017-03-16,0
2017-03-16,0
2017-03-16,50000
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,0
2017-03-16,272949
2017-03-23,452
2017-03-23,194513
2017-03-23,0
2017-03-23,0
2017-03-23,3419
2017-03-23,150
2017-03-23,0
2017-03-23,875
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,17544
2017-03-23,11000
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,50801
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,20000
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,22
2017-03-23,132
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,13
2017-03-23,63000
2017-03-23,135862
2017-03-23,0
2017-03-23,34477
2017-03-23,141500
2017-03-23,0
2017-03-23,0
2017-03-23,1238
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,0
2017-03-23,200002
2017-03-30,1052
2017-03-30,268829
2017-03-30,22017
2017-03-30,16812
2017-03-30,2000
2017-03-30,2000
2017-03-30,4000
2017-03-30,0
2017-03-30,0
2017-03-30,311
2017-03-30,0
2017-03-30,920
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,150627
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,11795
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,58000
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,4734
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,59
2017-03-30,0
2017-03-30,692
2017-03-30,0
2017-03-30,303
2017-03-30,197704
2017-03-30,0
2017-03-30,136115
2017-03-30,177036
2017-03-30,0
2017-03-30,120
2017-03-30,20000
2017-03-30,0
2017-03-30,0
2017-03-30,60000
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,203525
2017-04-06,753
2017-04-06,147842
2017-04-06,5000
2017-04-06,4000
2017-04-06,14142
2017-04-06,505
2017-04-06,33552
2017-04-06,0
2017-04-06,0
2017-04-06,450
2017-04-06,0
2017-04-06,25000
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,1500
2017-04-06,5999
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,20765
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,38
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,45000
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,2556
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,60408
2017-04-06,645
2017-04-06,9709
2017-04-06,232506
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,0
2017-04-06,187346
2017-04-13,1371
2017-04-13,23302
2017-04-13,0
2017-04-13,0
2017-04-13,1000
2017-04-13,2518
2017-04-13,6266
2017-04-13,0
2017-04-13,0
2017-04-13,18078
2017-04-13,0
2017-04-13,6527
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,30100
2017-04-13,20000
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,14126
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,32
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,198743
2017-04-13,2671
2017-04-13,75328
2017-04-13,173908
2017-04-13,0
2017-04-13,0
2017-04-13,1880
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,50000
2017-04-13,0
2017-04-13,0
2017-04-13,0
2017-04-13,220040
2017-04-20,545
2017-04-20,107429
2017-04-20,18747
2017-04-20,2159
2017-04-20,889
2017-04-20,320
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,15950
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,1600
2017-04-20,38399
2017-04-20,459
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,32183
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,8805
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,800
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,291895
2017-04-20,0
2017-04-20,8653
2017-04-20,155903
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,5998
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,0
2017-04-20,351776
2017-04-27,730
2017-04-27,176843
2017-04-27,0
2017-04-27,18500
2017-04-27,13818
2017-04-27,2321
2017-04-27,10072
2017-04-27,0
2017-04-27,0
2017-04-27,329
2017-04-27,0
2017-04-27,17835
2017-04-27,150
2017-04-27,416
2017-04-27,0
2017-04-27,0
2017-04-27,27950
2017-04-27,6000
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,16682
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,2698
2017-04-27,3604
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,3699
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,20000
2017-04-27,124902
2017-04-27,43
2017-04-27,73410
2017-04-27,198939
2017-04-27,0
2017-04-27,0
2017-04-27,1840
2017-04-27,0
2017-04-27,20000
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,0
2017-04-27,138585
2017-05-04,1225
2017-05-04,113338
2017-05-04,0
2017-05-04,744
2017-05-04,9216
2017-05-04,4825
2017-05-04,0
2017-05-04,866
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,297
2017-05-04,0
2017-05-04,11660
2017-05-04,30000
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,1240
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,1250
2017-05-04,22
2017-05-04,2
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,0
2017-05-04,1000
2017-05-04,0
2017-05-04,0
2017-05-04,1300
2017-05-04,8440
2017-05-04,641
2017-05-04,191
2017-05-04,3250
2017-05-04,100639
2017-05-04,0
2017-05-04,160
2017-05-04,0
2017-05-04,0
