State,Date,Temperature_2m_mean,Temperature_2m_min,Temperature_2m_max,Precipitation_sum
Minnesota,2024-01-18,-20.619417,-23.921501,-16.7215,0.0
Minnesota,2024-01-19,-19.690252,-21.5715,-17.3215,0.2
Minnesota,2024-01-20,-22.456919,-28.021502,-14.5715,0.0
Minnesota,2024-01-21,-13.338169,-18.271502,-6.8215,0.0
Minnesota,2024-01-22,-8.6465,-13.3215,-5.0715,3.3
Minnesota,2024-01-23,-4.236083,-5.8215,-0.9715,0.4
Minnesota,2024-01-24,-1.3881665,-2.3715,0.5285,0.0
Minnesota,2024-01-25,-0.34233332,-1.6715,1.5285001,0.0
Minnesota,2024-01-26,-0.22566672,-1.8215001,1.9784999,0.0
Minnesota,2024-01-27,-0.6569166,-5.4214997,3.2285,0.0
Minnesota,2024-01-28,-2.025666,-6.9214997,6.6785,0.0
Minnesota,2024-01-29,0.72641665,-1.8715,5.4785004,0.0
Minnesota,2024-01-30,1.7701668,0.22850001,4.4285,0.0
Minnesota,2024-01-31,2.4139163,-1.4215,9.8285,0.0
Minnesota,2024-02-01,1.6035,-1.5215001,5.6785,0.0
Minnesota,2024-02-02,-1.5964999,-5.0715,3.7285,0.0
Minnesota,2024-02-03,-0.87774974,-4.0715,5.8285003,0.0
Minnesota,2024-02-04,-0.44441676,-5.1215,7.2785,0.0
Minnesota,2024-02-05,-1.2423333,-6.2215,5.8285003,0.0
Minnesota,2024-02-06,1.8868333,-0.7715,7.8285003,0.0
Minnesota,2024-02-07,1.68475,-1.2715001,7.3785,0.3
Minnesota,2024-02-08,5.5535007,4.0285,8.278501,4.8
Minnesota,2024-02-09,-2.7506666,-5.1714997,4.2785,3.5
Minnesota,2024-02-10,-4.325667,-6.7215,-0.5715,0.0
Minnesota,2024-02-11,-3.975667,-8.8215,1.4284999,0.0
Minnesota,2024-02-12,-1.71525,-5.1215,2.0785,0.0
Minnesota,2024-02-13,-3.0319164,-6.8215,0.3285,0.0
Minnesota,2024-02-14,-2.04025,-4.3215,-0.37150002,0.0
Minnesota,2024-02-15,-6.2444167,-10.3215,-2.3715,0.0
Minnesota,2024-02-16,-12.336083,-16.671501,-6.6215,0.0
Minnesota,2024-02-17,-7.2631664,-12.5715,1.6784999,0.0
Minnesota,2024-02-18,-2.8048327,-6.4214997,1.4784999,0.0
Minnesota,2024-02-19,-2.6631665,-8.1215,5.1785,0.0
Minnesota,2024-02-20,0.21600008,-3.8715,6.8285003,0.0
Minnesota,2024-02-21,1.6139168,-2.6215,9.4785,0.0
Minnesota,2024-02-22,1.4826666,-2.6215,6.7785,0.0
Minnesota,2024-02-23,-2.2819169,-4.1714997,3.4785,0.0
Minnesota,2024-02-24,-3.4756668,-8.3215,7.3785,0.0
Minnesota,2024-02-25,0.94933325,-1.7214999,3.7784998,0.0
Minnesota,2024-02-26,1.3389168,-4.4214997,11.3785,0.0
Minnesota,2024-02-27,-2.0673335,-10.5715,5.8785,1.4000001
Minnesota,2024-02-28,-15.398583,-20.7215,-9.971499,0.0
Minnesota,2024-02-29,-8.425666,-14.5215,3.9785001,0.0
Minnesota,2024-03-01,3.066,-1.9714999,11.6785,0.0
Minnesota,2024-03-02,2.3785,-2.1215,7.9285,3.3000002
Minnesota,2024-03-03,5.2576666,1.1784999,14.028501,6.4
Minnesota,2024-03-04,-2.5506663,-7.7714996,5.4785004,0.2
Minnesota,2024-03-05,-4.0256667,-8.5715,3.5284998,0.3
Minnesota,2024-03-06,0.009749969,-3.8715,6.9285,0.0
Minnesota,2024-03-07,-0.7277499,-7.7714996,6.1285,0.6
Minnesota,2024-03-08,-4.7194166,-8.721499,0.4285,0.0
Minnesota,2024-03-09,-4.486083,-9.2715,2.5284998,0.0
Minnesota,2024-03-10,-0.879833,-7.1215,8.528501,0.0
Minnesota,2024-03-11,5.1472497,-1.9215,15.9285,0.0
Minnesota,2024-03-12,7.2055836,1.0785,14.5785,0.0
Minnesota,2024-03-13,4.6930833,-0.8715,11.028501,0.0
Minnesota,2024-03-14,3.6493332,-1.7214999,9.7285,0.0
Minnesota,2024-03-15,2.5555832,-0.7215,7.8285003,0.0
Minnesota,2024-03-16,2.9618332,-0.0715,8.528501,0.3
Minnesota,2024-03-17,-5.8339996,-8.5215,-1.0215,0.0
Minnesota,2024-03-18,-5.9256654,-10.8215,-0.1715,0.0
Minnesota,2024-03-19,1.0264167,-1.3715,3.4785,0.0
Minnesota,2024-03-20,-8.24025,-13.4215,-1.0715001,0.0
Minnesota,2024-03-21,-5.9985833,-9.1715,-0.8215,0.0
Minnesota,2024-03-22,-4.406916,-7.8715,-0.9715,2.3
Minnesota,2024-03-23,-6.1965003,-11.5715,-0.6215,0.0
Minnesota,2024-03-24,-4.0360837,-5.2714996,-2.0215,6.1000004
Minnesota,2024-03-25,-2.8569164,-3.4215,-1.8715,12.099999
Minnesota,2024-03-26,-6.419417,-8.7715,-2.7715,5.499999
Minnesota,2024-03-27,-7.4527497,-9.3215,-3.9215,1.5000001
Minnesota,2024-03-28,-6.1881676,-11.0715,1.1285,0.0
Minnesota,2024-03-29,-4.1527495,-9.9215,2.7784998,4.0
Minnesota,2024-03-30,-0.011083245,-4.4214997,4.2285004,4.0
Minnesota,2024-03-31,-0.6360833,-5.2714996,3.9785001,0.2
Minnesota,2024-04-01,-1.3631667,-7.4214997,4.3785,0.0
Minnesota,2024-04-02,1.2368333,-3.3215,7.2285004,0.0
Minnesota,2024-04-03,2.4680831,-1.8215001,8.5785,0.0
Minnesota,2024-04-04,2.2805834,-3.3715,8.778501,0.0
Minnesota,2024-04-05,4.0951667,-3.2215002,11.8285,0.0
Minnesota,2024-04-06,,,,
Minnesota,2024-04-07,,,,
Indiana,2023-04-09,8.979917,1.2195001,16.719501,0.0
Indiana,2023-04-10,10.817417,3.4195,18.369501,0.0
Indiana,2023-04-11,13.317417,5.3195,21.5695,0.0
Indiana,2023-04-12,17.252834,11.5195,23.5195,0.0
Indiana,2023-04-13,17.132002,8.919499,23.869501,0.0
Indiana,2023-04-14,16.840332,9.919499,24.719501,0.0
Indiana,2023-04-15,18.671585,11.9695,24.8195,0.0
Indiana,2023-04-16,14.634086,7.7695,20.7695,2.3
Indiana,2023-04-17,3.7778332,1.4695001,6.6695,2.7999995
Indiana,2023-04-18,4.9944997,-0.28050002,12.5195,0.0
Indiana,2023-04-19,10.575749,2.9695,23.219501,0.0
Indiana,2023-04-20,19.45492,13.8195,26.5195,0.5
Indiana,2023-04-21,13.4695015,8.6195,23.1695,10.3
Indiana,2023-04-22,8.584083,6.3694997,10.5195,0.4
Indiana,2023-04-23,4.8153334,1.7695,7.8694997,0.1
Indiana,2023-04-24,4.4195,-0.7805,9.0695,0.0
Indiana,2023-04-25,6.6632504,2.1195,13.1195,1.2
Indiana,2023-04-26,6.7778325,-0.1805,13.2695,0.1
Indiana,2023-04-27,8.83825,1.4195,16.9195,0.0
Indiana,2023-04-28,10.338251,7.0695,14.3195,23.000004
Indiana,2023-04-29,11.925751,6.9694996,19.5695,6.3999996
Indiana,2023-04-30,8.1778345,5.0195,11.7695,8.4
Indiana,2023-05-01,4.3174167,2.7695,5.8195,9.2
Indiana,2023-05-02,6.625749,4.2194996,9.6195,2.0
Indiana,2023-05-03,7.763249,3.1695,14.0195,0.1
Indiana,2023-05-04,9.029916,1.5195,16.6695,0.0
Indiana,2023-05-05,13.502833,6.9195,21.0695,0.0
Indiana,2023-05-06,16.51325,11.0695,22.9195,0.0
Indiana,2023-05-07,19.842417,15.8695,26.219501,6.8999996
Indiana,2023-05-08,18.20075,13.8695,22.8195,14.7
Indiana,2023-05-09,15.484085,10.2695,20.8195,0.5
Indiana,2023-05-10,15.417417,8.2695,22.6695,0.0
Indiana,2023-05-11,18.192415,11.7195,25.5695,0.0
Indiana,2023-05-12,19.677834,16.0195,25.9195,5.6000004
Indiana,2023-05-13,20.259085,16.8195,24.3195,21.000004
Indiana,2023-05-14,17.650751,14.0695,22.219501,0.0
Indiana,2023-05-15,15.257003,11.919499,20.119501,0.0
Indiana,2023-05-16,15.902835,10.3195,21.619501,0.0
Indiana,2023-05-17,14.80075,9.5695,19.0695,0.0
Indiana,2023-05-18,12.85075,4.9694996,21.469501,0.0
Indiana,2023-05-19,17.702833,11.7695,26.3195,1.0
Indiana,2023-05-20,15.15075,10.2195,19.1695,9.099999
Indiana,2023-05-21,14.840335,6.8195,23.619501,0.0
Indiana,2023-05-22,18.023666,10.8695,25.5195,0.0
Indiana,2023-05-23,19.95492,11.6195,26.2695,0.0
Indiana,2023-05-24,20.407001,12.8695,27.469501,0.0
Indiana,2023-05-25,13.886167,7.2194996,21.5695,0.0
Indiana,2023-05-26,14.644501,7.7695,22.869501,0.0
Indiana,2023-05-27,17.00075,9.2695,25.5695,0.0
Indiana,2023-05-28,19.45075,13.7195,25.3195,0.0
Indiana,2023-05-29,20.62367,11.9695,29.869501,0.0
Indiana,2023-05-30,23.909082,16.469501,29.5695,0.2
Indiana,2023-05-31,24.24867,18.0695,30.8195,0.1
Indiana,2023-06-01,24.271584,17.2695,31.469501,0.7
Indiana,2023-06-02,25.042418,16.5195,31.719501,0.0
Indiana,2023-06-03,25.419502,18.8195,32.169502,0.9
Indiana,2023-06-04,22.421585,14.7195,28.369501,0.0
Indiana,2023-06-05,19.215334,11.6195,26.8195,0.0
Indiana,2023-06-06,21.011168,14.7695,28.0695,1.4
Indiana,2023-06-07,18.475752,12.5195,24.219501,1.3
Indiana,2023-06-08,17.682001,10.8695,23.0695,0.0
Indiana,2023-06-09,17.840334,9.919499,25.2695,0.0
Indiana,2023-06-10,20.769503,13.3695,29.119501,0.0
Indiana,2023-06-11,20.00075,15.919499,26.1695,5.0
Indiana,2023-06-12,15.286166,12.919499,18.5195,2.3999999
Indiana,2023-06-13,14.615331,11.2195,19.5695,6.0000005
Indiana,2023-06-14,17.029919,13.669499,22.719501,11.9
Indiana,2023-06-15,19.742418,11.7195,27.9195,0.2
Indiana,2023-06-16,16.538252,9.4695,23.5195,0.1
Indiana,2023-06-17,18.238249,10.8195,24.8195,0.0
Indiana,2023-06-18,21.515335,13.7195,27.2695,0.0
Indiana,2023-06-19,22.765335,17.4195,28.219501,0.0
Indiana,2023-06-20,23.488249,18.219501,28.8195,0.0
Indiana,2023-06-21,23.307,17.969501,29.119501,0.0
Indiana,2023-06-22,21.03617,17.119501,27.3195,0.0
Indiana,2023-06-23,20.871586,16.469501,26.1695,0.8
Indiana,2023-06-24,23.684088,17.1695,29.9195,0.6
Indiana,2023-06-25,24.611166,19.5195,31.1695,1.3000001
Indiana,2023-06-26,22.12575,19.369501,27.5695,17.7
Indiana,2023-06-27,19.698668,16.619501,23.719501,0.4
Indiana,2023-06-28,19.621582,12.0195,27.1695,0.0
Indiana,2023-06-29,23.117416,18.2695,30.5195,4.8
Indiana,2023-06-30,23.604918,19.9195,29.619501,0.1
Indiana,2023-07-01,23.994501,19.719501,29.219501,4.2
Indiana,2023-07-02,22.92575,20.469501,27.619501,24.199999
Indiana,2023-07-03,22.559084,18.5695,27.7695,0.90000004
Indiana,2023-07-04,23.082,15.8695,29.1695,0.0
Indiana,2023-07-05,25.436167,19.9195,30.719501,0.2
Indiana,2023-07-06,24.388252,19.969501,27.8195,6.7
Indiana,2023-07-07,22.307001,16.4195,27.469501,0.0
Indiana,2023-07-08,22.225754,18.4195,26.119501,7.4
Indiana,2023-07-09,20.069498,14.8195,25.6695,0.0
Indiana,2023-07-10,21.765333,15.5195,27.8195,0.0
Indiana,2023-07-11,23.346582,18.0695,29.619501,0.3
Indiana,2023-07-12,25.002832,20.0195,30.2695,0.0
Indiana,2023-07-13,23.290335,17.1695,27.119501,0.2
Indiana,2023-07-14,23.509085,17.2695,30.7695,0.0
Indiana,2023-07-15,24.154917,21.0195,28.3195,5.9
Indiana,2023-07-16,23.159082,18.5695,28.1695,0.6
Indiana,2023-07-17,22.746582,19.1695,27.2695,7.1
Indiana,2023-07-18,21.873667,17.0695,27.5695,0.6
Indiana,2023-07-19,22.098665,14.669499,28.8195,0.0
Indiana,2023-07-20,24.4195,19.7695,30.6695,1.5
Indiana,2023-07-21,21.454918,16.369501,25.5195,0.2
Indiana,2023-07-22,20.929918,14.669499,26.219501,0.4
Indiana,2023-07-23,21.667418,16.1695,26.6695,1.7
Indiana,2023-07-24,22.654917,16.9195,28.5695,0.5
Indiana,2023-07-25,23.340334,17.4195,30.2695,0.0
Indiana,2023-07-26,25.97367,21.0695,33.5195,2.1999998
Indiana,2023-07-27,26.194502,22.119501,30.7695,21.500002
Indiana,2023-07-28,26.157,22.869501,32.3195,13.7
Indiana,2023-07-29,24.690332,21.619501,28.4195,11.700001
Indiana,2023-07-30,23.038252,17.1695,27.3195,0.6
Indiana,2023-07-31,20.88825,14.3695,26.219501,0.0
Indiana,2023-08-01,21.12992,14.6195,26.719501,0.0
Indiana,2023-08-02,22.075752,16.3195,27.969501,0.0
Indiana,2023-08-03,23.061167,17.219501,28.969501,0.0
Indiana,2023-08-04,24.26117,18.4195,29.969501,0.1
Indiana,2023-08-05,24.27575,19.9195,28.619501,0.0
Indiana,2023-08-06,22.05075,20.119501,24.5195,6.8999987
Indiana,2023-08-07,20.911165,18.719501,24.119501,12.400001
Indiana,2023-08-08,20.815334,16.619501,25.8195,0.4
Indiana,2023-08-09,20.988249,16.8195,25.9195,2.5
Indiana,2023-08-10,21.14867,17.869501,26.219501,9.9
Indiana,2023-08-11,22.78617,18.619501,27.969501,1.6000001
Indiana,2023-08-12,23.819502,21.119501,28.4195,6.2999997
Indiana,2023-08-13,22.51117,17.869501,28.0195,0.0
Indiana,2023-08-14,22.0195,19.369501,25.719501,15.1
Indiana,2023-08-15,19.792416,16.5195,23.0195,2.3
Indiana,2023-08-16,19.127832,13.2695,24.5695,0.0
Indiana,2023-08-17,19.41325,15.919499,23.4195,10.300001
Indiana,2023-08-18,18.629917,12.0695,24.0695,0.1
Indiana,2023-08-19,18.336166,11.2195,25.5695,0.0
Indiana,2023-08-20,23.159082,18.119501,29.9195,0.0
Indiana,2023-08-21,26.602835,21.6695,31.869501,0.1
Indiana,2023-08-22,25.075752,19.6695,28.969501,0.0
Indiana,2023-08-23,25.34867,20.719501,33.2695,0.5
Indiana,2023-08-24,27.184084,21.5695,32.6195,14.800001
Indiana,2023-08-25,26.767418,23.719501,30.6695,9.1
Indiana,2023-08-26,24.059082,20.7695,27.3195,1.2
Indiana,2023-08-27,21.18825,17.5695,24.7695,0.0
Indiana,2023-08-28,19.134085,13.2195,24.469501,0.0
Indiana,2023-08-29,19.994501,13.5195,27.369501,0.0
Indiana,2023-08-30,18.613253,13.0195,23.4195,0.3
Indiana,2023-08-31,17.50492,11.3195,24.119501,0.0
Indiana,2023-09-01,19.357,12.1195,27.5695,0.0
Indiana,2023-09-02,22.482,15.669499,30.3195,0.0
Indiana,2023-09-03,25.977835,20.9195,32.0695,0.0
Indiana,2023-09-04,25.982,20.719501,31.619501,0.2
Indiana,2023-09-05,26.84034,22.619501,31.5695,0.6
Indiana,2023-09-06,24.779915,22.0195,28.5195,8.3
Indiana,2023-09-07,21.407003,17.869501,24.6695,1.1
Indiana,2023-09-08,18.592413,14.4695,22.7695,0.0
Indiana,2023-09-09,18.948668,15.419499,23.5195,0.5
Indiana,2023-09-10,17.990334,13.1195,23.5195,0.0
Indiana,2023-09-11,18.909086,12.7695,25.6695,0.0
Indiana,2023-09-12,18.95075,16.969501,21.5695,4.8999996
Indiana,2023-09-13,15.7195015,10.0695,20.869501,0.4
Indiana,2023-09-14,15.461169,8.9695,22.369501,0.0
Indiana,2023-09-15,16.592417,11.1195,22.2695,0.0
Indiana,2023-09-16,16.329918,10.5695,21.3195,0.0
Indiana,2023-09-17,16.198666,10.8695,20.5695,1.7
Indiana,2023-09-18,15.832,11.419499,20.719501,0.0
Indiana,2023-09-19,15.754918,9.5195,23.369501,0.1
Indiana,2023-09-20,19.184084,13.7695,26.5195,0.0
Indiana,2023-09-21,21.423668,16.869501,26.5195,0.0
Indiana,2023-09-22,21.642416,16.1695,27.7695,0.0
Indiana,2023-09-23,19.01325,12.919499,23.7695,0.0
Indiana,2023-09-24,17.879917,11.7195,25.369501,0.0
Indiana,2023-09-25,18.80492,13.8195,23.219501,0.0
Indiana,2023-09-26,18.875751,14.419499,24.119501,0.6
Indiana,2023-09-27,17.844503,14.2695,20.969501,5.5
Indiana,2023-09-28,17.725752,14.1195,22.369501,0.70000005
Indiana,2023-09-29,17.759085,14.5195,22.369501,0.6
Indiana,2023-09-30,18.76325,12.919499,25.3195,0.0
Indiana,2023-10-01,19.646585,13.3195,26.5695,0.0
Indiana,2023-10-02,21.127834,14.9695,27.5695,0.0
Indiana,2023-10-03,21.629915,15.1195,28.5195,0.0
Indiana,2023-10-04,22.77575,17.2695,28.8195,0.0
Indiana,2023-10-05,20.394499,17.3195,23.6695,13.099999
Indiana,2023-10-06,15.621583,11.919499,18.5695,0.7
Indiana,2023-10-07,9.811168,6.5695,14.1195,0.2
Indiana,2023-10-08,9.10075,5.8195,13.2195,0.0
Indiana,2023-10-09,10.104917,5.2695,13.5195,0.0
Indiana,2023-10-10,9.577834,4.5195,14.7195,0.0
Indiana,2023-10-11,11.652833,4.9694996,19.6695,0.0
Indiana,2023-10-12,14.236168,9.2695,20.969501,0.7
Indiana,2023-10-13,15.182,9.9695,22.719501,0.3
Indiana,2023-10-14,14.423669,10.6195,18.119501,10.4
Indiana,2023-10-15,9.615334,5.5195,13.3695,0.0
Indiana,2023-10-16,9.836165,6.5195,12.9695,1.2
Indiana,2023-10-17,10.782001,8.7195,14.919499,0.0
Indiana,2023-10-18,10.965333,6.6194997,17.5695,0.0
Indiana,2023-10-19,12.854917,11.5695,15.0695,17.0
Indiana,2023-10-20,11.154916,9.2195,12.5195,4.4999995
Indiana,2023-10-21,10.300751,5.2194996,18.6695,1.2
Indiana,2023-10-22,9.340334,5.2194996,13.919499,0.4
Indiana,2023-10-23,8.738251,2.7195,16.6695,0.0
Indiana,2023-10-24,16.1445,11.5195,23.869501,0.0
Indiana,2023-10-25,18.644499,16.369501,21.3195,1.0
Indiana,2023-10-26,18.909084,15.8695,23.0195,2.2
Indiana,2023-10-27,20.734083,17.6695,24.2695,0.0
Indiana,2023-10-28,13.388249,8.2195,21.4195,1.7
Indiana,2023-10-29,9.884084,8.5695,12.0195,15.099999
Indiana,2023-10-30,6.134084,3.0695,8.4695,5.499999
Indiana,2023-10-31,0.09866667,-3.7805,4.3694997,0.2
Indiana,2023-11-01,0.27783313,-4.2805004,6.4195,0.5
Indiana,2023-11-02,3.16325,-0.88049996,10.2195,0.0
Indiana,2023-11-03,8.211166,4.7695,13.8195,0.0
Indiana,2023-11-04,12.307,10.0195,15.7695,0.2
Indiana,2023-11-05,7.902834,2.2695,13.419499,0.0
Indiana,2023-11-06,11.671584,7.0195,19.619501,1.1
Indiana,2023-11-07,13.388249,8.9695,17.6695,0.6
Indiana,2023-11-08,12.61325,6.6194997,23.8195,1.0
Indiana,2023-11-09,13.202835,8.5195,20.869501,1.3000001
Indiana,2023-11-10,8.606999,5.3195,11.8195,0.0
Indiana,2023-11-11,4.0965834,-0.5305,9.2195,0.0
Indiana,2023-11-12,5.146583,0.8195,11.8695,0.0
Indiana,2023-11-13,8.475752,5.0695,15.2195,0.0
Indiana,2023-11-14,6.2507496,-0.3305,14.5195,0.0
Indiana,2023-11-15,8.22575,3.3695,16.5695,0.0
Indiana,2023-11-16,10.752833,5.4195,17.7695,0.0
Indiana,2023-11-17,13.629917,9.3195,15.419499,6.7000003
Indiana,2023-11-18,3.7236664,-1.9805,9.6195,0.0
Indiana,2023-11-19,5.357,0.46949998,12.0695,0.0
Indiana,2023-11-20,5.7549167,3.2695,9.7195,0.0
Indiana,2023-11-21,8.175751,5.2695,11.3195,8.700002
Indiana,2023-11-22,5.60075,2.9695,8.5695,0.2
Indiana,2023-11-23,4.1674166,0.46949998,9.3695,0.0
Indiana,2023-11-24,1.2299166,-1.9305,4.2194996,0.0
Indiana,2023-11-25,-1.2575833,-4.8805003,4.0695,0.0
Indiana,2023-11-26,-0.059666533,-2.9305,2.5195,4.2999997
Indiana,2023-11-27,-1.3242501,-4.0305004,1.9695001,0.6
Indiana,2023-11-28,-6.3784175,-9.5305,-3.0805,0.0
Indiana,2023-11-29,-2.5971663,-7.2805004,6.1194997,0.0
Indiana,2023-11-30,3.91325,-0.1805,11.3195,0.0
Indiana,2023-12-01,7.067417,5.4195,9.8695,7.2999988
Indiana,2023-12-02,8.311168,6.6194997,9.6195,1.7000002
Indiana,2023-12-03,5.3403325,4.1695,6.8694997,3.6
Indiana,2023-12-04,2.4278333,-2.1305,5.9694996,0.0
Indiana,2023-12-05,2.16325,-1.2804999,5.5695,3.6
Indiana,2023-12-06,1.5028334,-1.8305,3.8195,0.1
Indiana,2023-12-07,3.4069998,-0.7805,10.8695,0.0
Indiana,2023-12-08,9.202834,6.8195,13.6195,0.0
Indiana,2023-12-09,12.321584,7.5195,14.9695,5.6
Indiana,2023-12-10,2.5215828,0.0695,6.7194996,0.0
Indiana,2023-12-11,-1.0575835,-4.0805,1.8195,0.0
Indiana,2023-12-12,0.8799166,-2.3805,6.7194996,0.0
Indiana,2023-12-13,-0.8700834,-4.5805,4.3195,0.0
Indiana,2023-12-14,0.22574997,-4.2305,8.3695,0.0
Indiana,2023-12-15,3.4007502,-1.0805,11.8695,0.0
Indiana,2023-12-16,5.084083,2.2195,9.2695,0.0
Indiana,2023-12-17,7.834083,6.5195,9.5195,9.800001
Indiana,2023-12-18,1.7590834,-1.7305,6.2194996,0.70000005
Indiana,2023-12-19,-3.3409169,-6.6805,0.86950004,0.0
Indiana,2023-12-20,0.5111666,-2.6305,7.0195,0.0
Indiana,2023-12-21,3.0403335,-1.0304999,8.419499,0.1
Indiana,2023-12-22,5.9694996,2.5695,9.1195,0.1
Indiana,2023-12-23,7.8965836,5.9195,11.2195,17.1
Indiana,2023-12-24,9.756999,7.3694997,13.3195,0.7
Indiana,2023-12-25,10.640333,7.9694996,14.419499,3.1999998
Indiana,2023-12-26,10.894502,7.9694996,12.5195,1.6
Indiana,2023-12-27,3.4590836,-0.4805,7.9195,0.0
Indiana,2023-12-28,4.146583,2.9195,4.8195,0.6
Indiana,2023-12-29,2.85075,1.3695,4.9694996,0.70000005
Indiana,2023-12-30,2.3465831,0.0695,5.1695,1.1
Indiana,2023-12-31,0.6549167,-0.5305,2.5695,1.0
Indiana,2024-01-01,0.5153333,-1.7305,3.0195,0.3
Indiana,2024-01-02,-1.2659167,-4.7805004,2.6195,0.0
Indiana,2024-01-03,-1.64925,-3.9805,1.2695,0.0
Indiana,2024-01-04,-1.018,-3.5805,0.8195,0.0
Indiana,2024-01-05,-3.29925,-6.0805,2.4195,0.0
Indiana,2024-01-06,-0.5055,-1.8305,0.86950004,1.7000002
Indiana,2024-01-07,0.47991666,-0.0805,1.3695,2.7999995
Indiana,2024-01-08,0.18408334,-2.6805,3.8195,0.0
Indiana,2024-01-09,3.040333,0.7195,8.2195,31.4
Indiana,2024-01-10,1.3174167,-0.1305,4.5695,1.5000001
Indiana,2024-01-11,0.7924166,-2.1805,3.6195,0.3
Indiana,2024-01-12,0.69241667,-3.3805,4.7194996,15.1
Indiana,2024-01-13,-3.6909163,-7.6305003,4.1695,1.7000002
Indiana,2024-01-14,-14.547168,-19.9305,-5.8805003,0.5
Indiana,2024-01-15,-16.774248,-19.5805,-11.9305,0.0
Indiana,2024-01-16,-13.726334,-16.030499,-11.1805,1.2
Indiana,2024-01-17,-11.499249,-15.3805,-3.4305,0.0
Indiana,2024-01-18,-3.9700832,-5.4305,-0.7805,0.4
Indiana,2024-01-19,-6.238834,-10.0305,-4.3805003,3.4999998
Indiana,2024-01-20,-12.713834,-16.3305,-8.330501,1.5000001
Indiana,2024-01-21,-12.601333,-18.1805,-6.2305,0.0
Indiana,2024-01-22,-5.403416,-10.0305,0.5695,0.5
Indiana,2024-01-23,1.9278332,0.3195,4.7194996,15.700002
Indiana,2024-01-24,4.461167,1.9695001,8.5695,10.5
Indiana,2024-01-25,4.9819994,2.4695,8.1195,0.3
Indiana,2024-01-26,4.3465834,2.8695,6.4694996,18.4
Indiana,2024-01-27,2.4632502,1.0695,4.1194997,0.5
Indiana,2024-01-28,2.1111667,1.0695,3.1695,18.7
Indiana,2024-01-29,0.79449993,-1.9805,4.7695,0.0
Indiana,2024-01-30,-0.9575834,-3.1305,2.2195,2.3
Indiana,2024-01-31,2.0153334,0.4195,5.8195,0.2
Indiana,2024-02-01,3.5028331,-0.2305,11.5195,0.0
Indiana,2024-02-02,3.0028331,-0.4305,6.1194997,0.0
Indiana,2024-02-03,0.26324984,-3.4805,6.7194996,0.0
Indiana,2024-02-04,0.39658347,-3.7305,8.5195,0.0
Indiana,2024-02-05,0.5236666,-3.8305,8.0195,0.0
Indiana,2024-02-06,0.42783332,-1.8805,5.5195,0.0
Indiana,2024-02-07,2.0736663,-2.4305,9.6195,0.0
Indiana,2024-02-08,8.254917,4.2695,14.5695,0.1
Indiana,2024-02-09,13.196583,10.6195,17.3195,0.3
Indiana,2024-02-10,7.8903337,3.9695,13.5195,0.1
Indiana,2024-02-11,1.0778333,-3.6305,5.7194996,0.0
Indiana,2024-02-12,0.10283332,-4.1305003,5.7194996,0.0
Indiana,2024-02-13,0.9340832,-2.9805,6.8195,0.0
Indiana,2024-02-14,0.18824995,-4.6305003,5.7194996,0.0
Indiana,2024-02-15,3.7674167,-0.4805,9.419499,0.5
Indiana,2024-02-16,-1.8075835,-3.6805,2.1695,5.6
Indiana,2024-02-17,-6.303416,-9.4805,-2.3805,0.90000004
Indiana,2024-02-18,-6.376333,-10.8805,0.6695,0.0
Indiana,2024-02-19,-2.16175,-9.4805,6.3195,0.0
Indiana,2024-02-20,1.2174166,-3.9805,11.0695,0.0
Indiana,2024-02-21,6.0090833,1.1195,15.419499,0.0
Indiana,2024-02-22,9.402833,5.3195,12.669499,19.9
Indiana,2024-02-23,5.248667,0.5195,10.8695,0.0
Indiana,2024-02-24,-0.62425023,-5.2805004,4.6194997,7.2999997
Indiana,2024-02-25,1.3215832,-5.1305003,12.419499,0.0
Indiana,2024-02-26,8.182,0.8195,18.719501,0.0
Indiana,2024-02-27,15.3549185,10.5695,20.5695,1.8000001
Indiana,2024-02-28,8.092419,-1.0805,17.469501,0.0
Indiana,2024-02-29,-1.8763332,-6.1305003,4.4694996,0.0
Indiana,2024-03-01,1.557,-2.4805,8.169499,1.0
Indiana,2024-03-02,5.8007503,2.3195,11.3695,2.2
Indiana,2024-03-03,8.632,3.5695,17.969501,0.0
Indiana,2024-03-04,15.121585,11.2695,21.2695,0.3
Indiana,2024-03-05,15.682,13.5695,18.9195,4.1000004
Indiana,2024-03-06,10.3945,8.419499,14.6195,1.1
Indiana,2024-03-07,7.817417,4.1695,14.3195,0.0
Indiana,2024-03-08,8.892416,6.0195,13.1195,12.900001
Indiana,2024-03-09,8.192417,3.8195,12.6195,7.5
Indiana,2024-03-10,2.0403335,-2.0805,6.2695,0.2
Indiana,2024-03-11,3.2028332,-3.3805,13.7695,0.0
Indiana,2024-03-12,11.173667,5.1194997,18.869501,0.0
Indiana,2024-03-13,13.507,7.1695,21.0195,0.0
Indiana,2024-03-14,14.4695015,10.2695,19.719501,23.100002
Indiana,2024-03-15,10.736167,5.9195,15.8695,0.1
Indiana,2024-03-16,7.732,1.0195,16.469501,0.9
Indiana,2024-03-17,5.1944995,1.7195001,12.8695,0.0
Indiana,2024-03-18,-0.6346668,-3.9305,2.9195,0.0
Indiana,2024-03-19,1.5882498,-3.4805,11.3695,0.0
Indiana,2024-03-20,5.8757496,1.3195,9.5695,0.0
Indiana,2024-03-21,-1.8305,-5.5805,3.5195,0.0
